date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
,AACG,CNY,0001420529,2024-04-10,2024-04-10 06:02:57,2024,FY,221618968.0,106961759.0,114657209.0,0.5173618939,4629880.0,72816606.0,78737492.0,151554098.0,0.0,156153113.0,263114872.0,0.0,0.0,21984382.0,-19506646.0,-0.0880188468,-41495904.0,-0.1872398576,-4876.0,-40522250.0,-0.1828464881,-6811709.0,-33660245.0,-0.1518834119,-1.07,-1.07,31394906.0,31394906.0,https://www.sec.gov/Archives/edgar/data/1420529/000110465924045459/0001104659-24-045459-index.htm,https://www.sec.gov/Archives/edgar/data/1420529/000110465924045459/aacg-20231231x20f.htm
,AACG,CNY,0001420529,2023-04-12,2023-04-12 06:10:25,2023,FY,206820874.0,104315856.0,102505018.0,0.4956222069,6790791.0,77051580.0,75265726.0,152317306.0,-16515.0,159091582.0,263407438.0,0.0,-2772271.0,-1314063.0,-57900627.0,-0.2799554314,-56586564.0,-0.2736018029,2070949.0,-54515615.0,-0.2635885534,-5921384.0,-48594231.0,-0.2349580584,-1.55,-1.54,31376920.0,31508493.0,https://www.sec.gov/Archives/edgar/data/1420529/000119312523098383/0001193125-23-098383-index.htm,https://www.sec.gov/Archives/edgar/data/1420529/000119312523098383/d378648d20f.htm
,AACG,CNY,0001420529,2022-04-26,2022-04-26 08:55:43,2022,FY,202209465.0,97413915.0,104795550.0,0.5182524468,11801545.0,93256046.0,66149460.0,159405506.0,-22018.0,171185033.0,268598948.0,0.0,1110681000.0,-27329108.0,-93718591.0,-0.4634728201,-66389483.0,-0.3283203534,28439789.0,-37949694.0,-0.1876751615,-1539577.0,-36410117.0,-0.1800613883,-1.16,-1.16,31374047.0,31374048.0,https://www.sec.gov/Archives/edgar/data/1420529/000156459022015529/0001564590-22-015529-index.htm,https://www.sec.gov/Archives/edgar/data/1420529/000156459022015529/aacg-20f_20211231.htm
,AACG,CNY,0001420529,2021-04-13,2021-04-13 06:13:21,2021,FY,162167547.0,98521027.0,63646520.0,0.3924738407,8832488.0,100097849.0,53500051.0,153597900.0,5574081.0,168004469.0,266525496.0,0.0,3281701000.0,7667472.0,-96690477.0,-0.5962381425,-104357949.0,-0.6435193165,-6495635.0,-110853584.0,-0.6835744022,-10268836.0,-100584748.0,-0.6202520163,-3.21,-3.21,31330018.0,31330018.0,https://www.sec.gov/Archives/edgar/data/1420529/000156459021018581/0001564590-21-018581-index.htm,https://www.sec.gov/Archives/edgar/data/1420529/000156459021018581/aacg-20f_20201231.htm
,AACG,CNY,0001420529,2020-04-28,2020-04-28 16:10:47,2020,FY,97770167.0,61914502.0,35855665.0,0.3667342104,11817255.0,81923516.0,34112212.0,116035728.0,16842678.0,144695661.0,206610163.0,0.0,3281701000.0,35703320.0,-73136676.0,-0.7480469579,-108839996.0,-1.1132229732,-32421619.0,-141261615.0,-1.4448335247,-7248434.0,-134013181.0,-1.3706960427,-5.27,-5.26,25411584.0,25457855.0,https://www.sec.gov/Archives/edgar/data/1420529/000156459020019206/0001564590-20-019206-index.htm,https://www.sec.gov/Archives/edgar/data/1420529/000156459020019206/aacg-20f_20191231.htm
,AACI,USD,0001844817,2023-12-04,2023-12-04 16:58:12,2023,FY,0.0,2570872.0,-2570872.0,0.0,0.0,218254.0,0.0,218254.0,0.0,2789126.0,2789126.0,3084260.0,0.0,2789.126,-2789126.0,0.0,-2789126.0,0.0,3084260.0,295134.0,0.0,615284.0,-320150.0,0.0,-0.0247,-0.0247,12968000.0,12968512.0,https://www.sec.gov/Archives/edgar/data/1844817/000119312523288466/0001193125-23-288466-index.htm,https://www.sec.gov/Archives/edgar/data/1844817/000119312523288466/d554439d10k.htm
,AACI,USD,0001844817,2022-12-22,2022-12-21 21:16:25,2022,FY,0.0,4391263.0,-4391263.0,0.0,0.0,111852.0,0.0,111852.0,4391263.0,4503115.0,4503115.0,1025942.0,-1025942.0,4503.115,-4503115.0,0.0,-4503115.0,0.0,1025942.0,-3477173.0,0.0,145621.0,-3622794.0,0.0,-0.17,-0.17,20709000.0,20709500.0,https://www.sec.gov/Archives/edgar/data/1844817/000119312522310302/0001193125-22-310302-index.htm,https://www.sec.gov/Archives/edgar/data/1844817/000119312522310302/d508831d10k.htm
,AACI,USD,0001844817,2021-12-29,2021-12-29 17:23:59,2021,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469951.0,-469951.0,469951.0,469951.0,1052.0,0.0,512674.0,-469950.0,0.0,-469950.0,0.0,1051.0,-468899.0,0.0,1052.0,-468899.0,0.0,-0.0782,-0.0782,5993985.0,5993985.0,https://www.sec.gov/Archives/edgar/data/1844817/000095015921000378/0000950159-21-000378-index.htm,https://www.sec.gov/Archives/edgar/data/1844817/000095015921000378/aaciu_10k.htm
,AACIU,USD,0001844817,2023-12-04,2023-12-04 16:58:12,2023,FY,0.0,2570872.0,-2570872.0,0.0,0.0,218254.0,0.0,218254.0,0.0,2789126.0,2789126.0,3084260.0,0.0,2789.126,-2789126.0,0.0,-2789126.0,0.0,3084260.0,295134.0,0.0,615284.0,-320150.0,0.0,-0.0247,-0.0247,12968000.0,12968512.0,https://www.sec.gov/Archives/edgar/data/1844817/000119312523288466/0001193125-23-288466-index.htm,https://www.sec.gov/Archives/edgar/data/1844817/000119312523288466/d554439d10k.htm
,AACIU,USD,0001844817,2022-12-22,2022-12-21 21:16:25,2022,FY,0.0,4391263.0,-4391263.0,0.0,0.0,111852.0,0.0,111852.0,4391263.0,4503115.0,4503115.0,1025942.0,-1025942.0,4503.115,-4503115.0,0.0,-4503115.0,0.0,1025942.0,-3477173.0,0.0,145621.0,-3622794.0,0.0,-0.17,-0.17,20709000.0,20709500.0,https://www.sec.gov/Archives/edgar/data/1844817/000119312522310302/0001193125-22-310302-index.htm,https://www.sec.gov/Archives/edgar/data/1844817/000119312522310302/d508831d10k.htm
,AACIU,USD,0001844817,2021-12-29,2021-12-29 17:23:59,2021,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469951.0,-469951.0,469951.0,469951.0,1052.0,0.0,512674.0,-469950.0,0.0,-469950.0,0.0,1051.0,-468899.0,0.0,1052.0,-468899.0,0.0,-0.0782,-0.0782,5993985.0,5993985.0,https://www.sec.gov/Archives/edgar/data/1844817/000095015921000378/0000950159-21-000378-index.htm,https://www.sec.gov/Archives/edgar/data/1844817/000095015921000378/aaciu_10k.htm
,AADI,USD,0001422142,2024-03-13,2024-03-13 16:19:48,2023,FY,24354000.0,2809000.0,21545000.0,0.8846596042,48929000.0,0.0,0.0,44549000.0,2809000.0,93478000.0,96287000.0,6400000.0,231000.0,169000.0,-71764000.0,-2.9467028004,-71933000.0,-2.9536421122,6168000.0,-65765000.0,-2.7003777614,0.0,-65765000.0,-2.7003777614,-2.44,-2.44,26917967.0,26917967.0,https://www.sec.gov/Archives/edgar/data/1422142/000162828024010901/0001628280-24-010901-index.htm,https://www.sec.gov/Archives/edgar/data/1422142/000162828024010901/aadi-20231231.htm
,AADI,USD,0001422142,2023-03-29,2023-03-28 17:34:21,2022,FY,15216000.0,1335000.0,13881000.0,0.9122634069,32662000.0,0.0,0.0,40176000.0,5059000.0,72838000.0,74173000.0,2398000.0,230000.0,2398000.0,-56559000.0,-3.7170741325,-58957000.0,-3.8746713985,-1556000.0,-60513000.0,-3.9769321767,-3503000.0,-57010000.0,-3.7467139853,-2.53,-2.53,22511237.0,22511237.0,https://www.sec.gov/Archives/edgar/data/1422142/000162828023009583/0001628280-23-009583-index.htm,https://www.sec.gov/Archives/edgar/data/1422142/000162828023009583/aadi-20221231.htm
,AADI,USD,0001422142,2022-03-17,2022-03-17 08:02:50,2021,FY,1000000.0,276000.0,724000.0,0.724,19670000.0,18511000.0,0.0,18511000.0,-120000.0,38061000.0,38061000.0,13000.0,665000.0,75754000.0,-35463000.0,-35.463,-111217000.0,-111.217,1129000.0,-110088000.0,-110.088,2000.0,-110090000.0,-110.09,-12.34,-12.34,8923369.0,8923369.0,https://www.sec.gov/Archives/edgar/data/1422142/000156459022010721/0001564590-22-010721-index.htm,https://www.sec.gov/Archives/edgar/data/1422142/000156459022010721/aadi-10k_20211231.htm
,AADI,USD,0001422142,2021-03-11,2021-03-11 08:24:15,2020,FY,14000000.0,176000.0,13824000.0,0.9874285714,15008000.0,2121000.0,0.0,2121000.0,-580000.0,16549000.0,16549000.0,41000.0,815000.0,-103000.0,-2652000.0,-0.1894285714,-2549000.0,-0.1820714286,-927000.0,-3476000.0,-0.2482857143,2000.0,-3478000.0,-0.2484285714,-20.52,-20.52,169490.0,169490.0,https://www.sec.gov/Archives/edgar/data/1422142/000156459021012252/0001564590-21-012252-index.htm,https://www.sec.gov/Archives/edgar/data/1422142/000156459021012252/arpo-10k_20201231.htm
,AADI,USD,0001422142,2020-03-16,2020-03-16 16:31:43,2019,FY,749000.0,76501.0,672499.0,0.8978624833,12824402.0,1854378.0,7825306.0,9679684.0,-142729.0,22504086.0,22580587.0,1030839.0,0.0,76501.0,-22504090.0,-30.0455140187,-22580590.0,-30.1476502003,-689924.0,-23270514.0,-31.068777036,1300.0,-23270514.0,-31.068777036,-8.6,-8.6,2705866.0,2705866.0,https://www.sec.gov/Archives/edgar/data/1422142/000156459020011174/0001564590-20-011174-index.htm,https://www.sec.gov/Archives/edgar/data/1422142/000156459020011174/arpo-10k_20191231.htm
,AAIC,USD,0001209028,2023-03-31,2023-03-31 12:27:37,2022,FY,30532000.0,6073000.0,24459000.0,0.8010939342,0.0,14915000.0,0.0,14915000.0,-6073000.0,8842000.0,8842000.0,43283000.0,21511000.0,-2719000.0,21872000.0,0.71636316,24591000.0,0.8054172671,-15047000.0,9544000.0,0.3125900694,4118000.0,5426000.0,0.1777151841,0.09,0.09,28717000.0,29243000.0,https://www.sec.gov/Archives/edgar/data/1209028/000095017023011256/0000950170-23-011256-index.htm,https://www.sec.gov/Archives/edgar/data/1209028/000095017023011256/aaic-20221231.htm
,AAIC,USD,0001209028,2022-03-10,2022-03-10 16:18:50,2021,FY,4384000.0,629000.0,3755000.0,0.8565237226,0.0,12333000.0,0.0,12333000.0,-629000.0,11704000.0,11704000.0,25530000.0,8206000.0,7949000.0,-7949000.0,-1.8131843066,-7949000.0,-1.8131843066,-24903000.0,-7949000.0,-1.8131843066,1566000.0,-9515000.0,-2.1703923358,-0.29,-0.29,32312000.0,32312000.0,https://www.sec.gov/Archives/edgar/data/1209028/000156459022009654/0001564590-22-009654-index.htm,https://www.sec.gov/Archives/edgar/data/1209028/000156459022009654/ai-10k_20211231.htm
,AAIC,USD,0001209028,2021-02-26,2021-02-26 17:07:33,2020,FY,-55101000.0,55101000.0,-110202000.0,2.0,0.0,12615000.0,0.0,12615000.0,-25230000.0,-12615000.0,-12615000.0,46014000.0,22916000.0,67716000.0,-67716000.0,1.2289432134,-67716000.0,1.2289432134,0.0,-67716000.0,1.2289432134,-67716000.0,-67716000.0,1.2289432134,-1.92,-1.92,35343000.0,35343000.0,https://www.sec.gov/Archives/edgar/data/1209028/000156459021009492/0001564590-21-009492-index.htm,https://www.sec.gov/Archives/edgar/data/1209028/000156459021009492/ai-10k_20201231.htm
,AAIC,USD,0001209028,2020-02-24,2020-02-24 16:20:14,2019,FY,28757000.0,0.0,28757000.0,1.0,0.0,15015000.0,0.0,15015000.0,-30030000.0,-15015000.0,-15015000.0,123478000.0,97250000.0,-14230000.0,13742000.0,0.4778662587,13742000.0,0.4778662587,-488000.0,13742000.0,0.4778662587,2600000.0,13742000.0,0.4778662587,0.38,0.38,35709000.0,35833000.0,https://www.sec.gov/Archives/edgar/data/1209028/000156459020006040/0001564590-20-006040-index.htm,https://www.sec.gov/Archives/edgar/data/1209028/000156459020006040/ai-10k_20191231.htm
,AAIC,USD,0001209028,2019-02-19,2019-02-19 16:05:56,2018,FY,261906000.0,130953000.0,130953000.0,0.5,0.0,13370000.0,0.0,13370000.0,-150562000.0,-137192000.0,-137192000.0,130953000.0,84825000.0,91064000.0,-6239000.0,-0.0238215238,-6239000.0,-0.0238215238,-84825000.0,-91064000.0,-0.3476972654,733000.0,-91797000.0,-0.3504959795,-3.16,-3.16,29052000.0,29052000.0,https://www.sec.gov/Archives/edgar/data/1209028/000156459019003268/0001564590-19-003268-index.htm,https://www.sec.gov/Archives/edgar/data/1209028/000156459019003268/ai-10k_20181231.htm
,AAME,USD,0000008177,2024-04-01,2024-04-01 17:09:31,2023,FY,186793000.0,0.0,186793000.0,1.0,0.0,0.0,0.0,0.0,-61589000.0,61589000.0,-184089000.0,0.0,3269000.0,652000.0,-2880000.0,-0.0154181367,2704000.0,0.0144759172,-565000.0,-565000.0,-0.0030247386,-394000.0,-171000.0,-0.0009154519,-0.0084,-0.0084,20404000.0,20404000.0,https://www.sec.gov/Archives/edgar/data/8177/000114036124016971/0001140361-24-016971-index.htm,https://www.sec.gov/Archives/edgar/data/8177/000114036124016971/ef20015279_10k.htm
,AAME,USD,0000008177,2023-06-30,2023-06-30 14:33:09,2022,FY,187851000.0,0.0,187851000.0,1.0,0.0,0.0,0.0,0.0,-184693000.0,-184693000.0,185755000.0,1952000.0,1952000.0,890000.0,4048000.0,0.0215489936,3158000.0,0.0168111961,-1062000.0,2096000.0,0.0111577793,571000.0,1525000.0,0.0081181362,0.0552,0.0552,20390000.0,20390000.0,https://www.sec.gov/Archives/edgar/data/8177/000114036123032391/0001140361-23-032391-index.htm,https://www.sec.gov/Archives/edgar/data/8177/000114036123032391/brhc20054803_10k.htm
,AAME,USD,0000008177,2022-03-25,2022-03-25 14:21:29,2021,FY,199554000.0,0.0,199554000.0,1.0,0.0,0.0,0.0,0.0,-194265000.0,-194265000.0,194252000.0,1387000.0,1387000.0,1003000.0,6292000.0,0.0315303126,5289000.0,0.0265041042,13000.0,5302000.0,0.0265692494,1021000.0,4281000.0,0.0214528398,0.19,0.19,20402000.0,20402000.0,https://www.sec.gov/Archives/edgar/data/8177/000114036122011156/0001140361-22-011156-index.htm,https://www.sec.gov/Archives/edgar/data/8177/000114036122011156/brhc10035153_10k.htm
,AAME,USD,0000008177,2021-03-23,2021-03-23 15:27:42,2020,FY,195348000.0,0.0,195348000.0,1.0,0.0,0.0,0.0,0.0,-179921000.0,-179921000.0,179845000.0,1610000.0,1610000.0,980000.0,16407000.0,0.0839885742,15427000.0,0.0789718861,76000.0,15503000.0,0.0793609354,3334000.0,12169000.0,0.0622939575,0.58,0.56,20441000.0,21819000.0,https://www.sec.gov/Archives/edgar/data/8177/000114036121009603/0001140361-21-009603-index.htm,https://www.sec.gov/Archives/edgar/data/8177/000114036121009603/brhc10021753_10k.htm
,AAME,USD,0000008177,2020-03-24,2020-03-24 16:48:05,2019,FY,198179000.0,0.0,198179000.0,1.0,0.0,0.0,0.0,0.0,-198776000.0,-198776000.0,198586000.0,2130000.0,2130000.0,996000.0,399000.0,0.0020133314,-597000.0,-0.0030124282,190000.0,-407000.0,-0.0020536989,-21000.0,-386000.0,-0.0019477341,-0.0191,-0.0191,20258000.0,20258000.0,https://www.sec.gov/Archives/edgar/data/8177/000114036120006734/0001140361-20-006734-index.htm,https://www.sec.gov/Archives/edgar/data/8177/000114036120006734/hc10009874x1_10k.htm
,AAOI,USD,0001158114,2024-02-23,2024-02-23 16:00:57,2023,FY,217646000.0,158725000.0,58921000.0,0.2707194251,35975000.0,53226000.0,11069000.0,64295000.0,-7468000.0,99333000.0,258058000.0,609000.0,9428000.0,20427000.0,-26844000.0,-0.1233378973,-41349000.0,-0.1899828161,-6808000.0,-56039000.0,-0.2574777391,9000.0,-56048000.0,-0.2575190906,-1.75,-1.75,31944259.0,31944259.0,https://www.sec.gov/Archives/edgar/data/1158114/000143774924005367/0001437749-24-005367-index.htm,https://www.sec.gov/Archives/edgar/data/1158114/000143774924005367/aaoi20231231_10k.htm
,AAOI,USD,0001158114,2023-02-27,2023-02-27 09:13:59,2022,FY,222818000.0,189191000.0,33627000.0,0.1509168918,36244000.0,46658000.0,9723000.0,56381000.0,-1205000.0,92625000.0,281816000.0,126000.0,6319000.0,-1079000.0,-60077000.0,-0.269623639,-58998000.0,-0.2647811218,-7398000.0,-66396000.0,-0.2979831073,1000.0,-66397000.0,-0.2979875953,-2.38,-2.38,27846387.0,27846387.0,https://www.sec.gov/Archives/edgar/data/1158114/000143774923004648/0001437749-23-004648-index.htm,https://www.sec.gov/Archives/edgar/data/1158114/000143774923004648/aaoi20221231_10k.htm
,AAOI,USD,0001158114,2022-02-24,2022-02-24 16:38:35,2021,FY,211565000.0,173850000.0,37715000.0,0.1782667265,41220000.0,42362000.0,10899000.0,53261000.0,7700000.0,94481000.0,268331000.0,70000.0,5619000.0,7770000.0,-48996000.0,-0.2315884007,-56766000.0,-0.2683147023,2606000.0,-54160000.0,-0.2559969749,2000.0,-54162000.0,-0.2560064283,-2.01,-2.01,26912141.0,26912141.0,https://www.sec.gov/Archives/edgar/data/1158114/000143774922004349/0001437749-22-004349-index.htm,https://www.sec.gov/Archives/edgar/data/1158114/000143774922004349/aaoi20211231_10k.htm
,AAOI,USD,0001158114,2021-02-25,2021-02-25 16:09:22,2020,FY,234623000.0,184082000.0,50541000.0,0.2154136636,43393000.0,41903000.0,14087000.0,55990000.0,-2708000.0,96675000.0,280757000.0,255000.0,5635000.0,25292000.0,-20842000.0,-0.0888318707,-46134000.0,-0.1966303389,-5090000.0,-51224000.0,-0.2183247167,7228000.0,-58452000.0,-0.2491315856,-2.67,-2.67,21866630.0,21866630.0,https://www.sec.gov/Archives/edgar/data/1158114/000143774921004108/0001437749-21-004108-index.htm,https://www.sec.gov/Archives/edgar/data/1158114/000143774921004108/aaoi20201231_10k.htm
,AAOI,USD,0001158114,2020-02-28,2020-02-28 16:06:52,2019,FY,190872000.0,144671000.0,46201000.0,0.2420522654,43399000.0,41489000.0,10060000.0,51549000.0,1820000.0,94948000.0,239619000.0,925000.0,5405000.0,2745000.0,-46002000.0,-0.2410096819,-48747000.0,-0.2553910474,-2640000.0,-51387000.0,-0.269222306,14662000.0,-66049000.0,-0.3460381827,-3.31,-3.31,19982363.0,19982363.0,https://www.sec.gov/Archives/edgar/data/1158114/000143774920003909/0001437749-20-003909-index.htm,https://www.sec.gov/Archives/edgar/data/1158114/000143774920003909/aaoi20191231_10k.htm
,AATC,USD,0000943034,2023-12-31,2023-12-30 19:00:00,2023,FY,13133000.0,729000.0,12404000.0,0.9444909769,2577000.0,3347000.0,1867000.0,5214000.0,79000.0,7791000.0,8520000.0,0.0,69000.0,632000.0,5324000.0,0.4053909998,4613000.0,0.3512525699,456000.0,5000000.0,0.3807203229,499000.0,6625000.0,0.5044544278,1.22,1.22,5412000.0,5412000.0,,
,AATC,USD,0000943034,2022-12-31,2022-12-31 00:00:00,2022,FY,12405000.0,2934000.0,9471000.0,0.7634824667,2120000.0,3480000.0,2272000.0,5752000.0,42000.0,7872000.0,10806000.0,0.0,71000.0,1012000.0,2611000.0,0.2104796453,1599000.0,0.1288996372,-5000.0,1594000.0,0.128496574,391000.0,1203000.0,0.0969770254,0.22,0.22,5383000.0,5392000.0,,
,AATC,USD,0000943034,2022-03-22,2022-03-22 16:13:56,2021,FY,13242000.0,3007000.0,10235000.0,0.7729194986,2214000.0,3621000.0,2127000.0,5748000.0,927000.0,7962000.0,10969000.0,0.0,0.0,928000.0,4128000.0,0.3117353874,3200000.0,0.2416553391,927000.0,3200000.0,0.2416553391,905000.0,2295000.0,0.1733121885,0.43,0.43,5342000.0,5358000.0,https://www.sec.gov/Archives/edgar/data/943034/000089710122000298/0000897101-22-000298-index.htm,https://www.sec.gov/Archives/edgar/data/943034/000089710122000298/aatc-20211231.htm
,AATC,USD,0000943034,2021-03-11,2021-03-11 16:21:20,2020,FY,13173000.0,2785000.0,10388000.0,0.7885827071,3336000.0,3898000.0,6444000.0,6444000.0,0.0,9780000.0,12565000.0,0.0,7000.0,960000.0,1568000.0,0.119031352,608000.0,0.046155014,-7000.0,601000.0,0.0456236241,-462000.0,1063000.0,0.0806953617,0.2,0.2,5296000.0,5316000.0,https://www.sec.gov/Archives/edgar/data/943034/000089710121000169/0000897101-21-000169-index.htm,https://www.sec.gov/Archives/edgar/data/943034/000089710121000169/isns-20201231.htm
,AATC,USD,0000943034,2020-03-12,2020-03-12 16:21:46,2019,FY,14732000.0,3129000.0,11603000.0,0.7876052131,2836000.0,4259000.0,6935000.0,6935000.0,0.0,9771000.0,12900000.0,0.0,0.0,799000.0,2629000.0,0.1784550638,1830000.0,0.1242193864,-2000.0,1830000.0,0.1242193864,-5165000.0,6995000.0,0.4748167255,1.33,1.33,5244000.0,5268000.0,https://www.sec.gov/Archives/edgar/data/943034/000089710120000148/0000897101-20-000148-index.htm,https://www.sec.gov/Archives/edgar/data/943034/000089710120000148/isns-20191231.htm
,AAWW,USD,0001135185,2023-02-23,2023-02-23 08:20:55,2022,FY,4549104000.0,3551815000.0,997289000.0,0.2192275666,0.0,211902000.0,0.0,211902000.0,233934000.0,445836000.0,3997651000.0,8755000.0,69009000.0,392138000.0,914532000.0,0.2010356325,522394000.0,0.1148344817,-60758000.0,461636000.0,0.101478445,105756000.0,355880000.0,0.0782307901,12.5,10.53,34190000.0,34190000.0,https://www.sec.gov/Archives/edgar/data/1135185/000095017023003947/0000950170-23-003947-index.htm,https://www.sec.gov/Archives/edgar/data/1135185/000095017023003947/aaww-20221231.htm
,AAWW,USD,0001135185,2022-02-17,2022-02-17 13:21:18,2021,FY,4030829000.0,2911881000.0,1118948000.0,0.2775974868,0.0,162986000.0,0.0,162986000.0,244461000.0,407447000.0,3319328000.0,723000.0,99176000.0,398965000.0,1110259000.0,0.2754418508,711294000.0,0.1764634521,-63903000.0,647391000.0,0.1606098894,154074000.0,493317000.0,0.1223859906,17.06,16.16,30543000.0,30543000.0,https://www.sec.gov/Archives/edgar/data/1135185/000156459022005515/0001564590-22-005515-index.htm,https://www.sec.gov/Archives/edgar/data/1135185/000156459022005515/aaww-10k_20211231.htm
,AAWW,USD,0001135185,2021-02-18,2021-02-18 12:18:47,2020,FY,3211116000.0,2333375000.0,877741000.0,0.2733445319,0.0,154792000.0,0.0,154792000.0,216384000.0,371176000.0,2704551000.0,1076000.0,113710000.0,328101000.0,1021484000.0,0.3181087198,693383000.0,0.2159320934,-196641000.0,496742000.0,0.154694505,136456000.0,360286000.0,0.1121996216,13.64,13.5,26408000.0,26690000.0,https://www.sec.gov/Archives/edgar/data/1135185/000156459021006555/0001564590-21-006555-index.htm,https://www.sec.gov/Archives/edgar/data/1135185/000156459021006555/aaww-10k_20201231.htm
,AAWW,USD,0001135185,2020-02-24,2020-02-24 16:32:45,2019,FY,2739189000.0,2147582000.0,591607000.0,0.2159788901,0.0,189211000.0,0.0,189211000.0,215521000.0,404732000.0,2552314000.0,4296000.0,118056000.0,316821000.0,535660000.0,0.1955542316,218839000.0,0.079891895,-691597000.0,-472758000.0,-0.1725905003,-179645000.0,-293113000.0,-0.10700722,-11.35,-11.35,25828000.0,25828000.0,https://www.sec.gov/Archives/edgar/data/1135185/000156459020006046/0001564590-20-006046-index.htm,https://www.sec.gov/Archives/edgar/data/1135185/000156459020006046/aaww-10k_20191231.htm
,AAWW,USD,0001135185,2019-02-19,2019-02-19 12:32:10,2018,FY,2677724000.0,2020657000.0,657067000.0,0.2453826459,0.0,166487000.0,0.0,166487000.0,195553000.0,362040000.0,2382697000.0,6710000.0,114651000.0,265553000.0,689498000.0,0.2574940509,283542000.0,0.1058891805,25832000.0,309374000.0,0.1155361792,38727000.0,270567000.0,0.1010436475,9.57,9.57,28281000.0,28281000.0,https://www.sec.gov/Archives/edgar/data/1135185/000156459019003225/0001564590-19-003225-index.htm,https://www.sec.gov/Archives/edgar/data/1135185/000156459019003225/aaww-10k_20181231.htm
,AB,USD,0000825313,2024-02-09,2024-02-09 16:53:31,2023,FY,299781000.0,1816007000.0,-1516226000.0,-5.0577788452,0.0,581571000.0,215643000.0,797214000.0,0.0,299781000.0,299781000.0,0.0,107541000.0,1043332000.0,1043332000.0,3.4803139625,817670000.0,2.7275577838,299781000.0,299781000.0,1.0,35597000.0,264184000.0,0.8812566507,2.34,2.34,112948000.0,112948000.0,https://www.sec.gov/Archives/edgar/data/825313/000082531324000020/0000825313-24-000020-index.htm,https://www.sec.gov/Archives/edgar/data/825313/000082531324000020/ab-20231231.htm
,AB,USD,0000825313,2023-02-10,2023-02-10 07:23:57,2022,FY,305504000.0,0.0,305504000.0,1.0,0.0,641635000.0,215556000.0,857191000.0,688803000.0,1545994000.0,3239194000.0,0.0,66438000.0,66617000.0,1004507000.0,3.2880322353,937890000.0,3.0699761705,-632386000.0,305504000.0,1.0,31339000.0,274165000.0,0.8974186917,2.69,2.69,101763000.0,101764000.0,https://www.sec.gov/Archives/edgar/data/825313/000082531323000011/0000825313-23-000011-index.htm,https://www.sec.gov/Archives/edgar/data/825313/000082531323000011/ab-20221231.htm
,AB,USD,0000825313,2022-02-11,2022-02-11 07:30:03,2021,FY,416326000.0,0.0,416326000.0,1.0,0.0,555608000.0,197486000.0,753094000.0,0.0,753094000.0,2474804000.0,0.0,3686000.0,1259295.0,416326000.0,1.0,416326000.0,1.0,-67839000.0,416326000.0,1.0,30484000.0,385843000.0,0.9267809361,3.88,3.88,99545000.0,99556000.0,https://www.sec.gov/Archives/edgar/data/825313/000082531322000012/0000825313-22-000012-index.htm,https://www.sec.gov/Archives/edgar/data/825313/000082531322000012/ab-20211231.htm
